target_id	target_family	membership_sources	uniprot_entries	gene_aliases	protein_name	protein_length	keywords	is_calibration_control	ranking_bonus	state_observed	intended_direction	state_effect_disease_minus_desired	state_signal_to_noise	state_sign_probability	disease_expression_fraction	desired_expression_fraction	xatlas_observed	xatlas_good_cells	xatlas_batches	xatlas_knockdown_reversal	xatlas_knockdown_reversal_cosine	xatlas_batch_positive_fraction	xatlas_batch_score_se	directional_xatlas_reversal	xatlas_batch_direction_fraction	xatlas_implied_direction	state_xatlas_direction_agreement	signed_direction_directly_perturbed	direction_evidence_class	direction_evidence_interpretation	norman_clean_crispra_cells	yeast_orthologs	yeast_route_status	yeast_validation_route	yeast_nonexecutability_reason	mammalian_validation_route	expression_gate	state_direction_gate	xatlas_coverage_gate	xatlas_direction_gate	baseline_eligible	uncertainty	human_evidence	pareto_front
GNRHR2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q96P88		Putative gonadotropin-releasing hormone II receptor (GnRH II receptor) (GnRH-II-R) (Type II GnRH receptor)	292		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
GPBAR1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8TDU6	TGR5	G protein-coupled bile acid receptor 1 (G protein-coupled receptor GPCR19) (hGPCR19) (Membrane-type receptor for bile acids) (M-BAR) (hBG37) (BG37)	330		False	0.0	True	activate	-0.00052809014111214	0.9128974602480471	0.825	0.00038761055710208255	0.0008605111436193099	True	40	29	0.016655452738037455	0.023433211654353674	0.4482758620689655	0.14167692777152202	-0.016655452738037455	0.5517241379310345	inhibit	False	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	False	True	True	False	False	low_expression_in_becker_states;xatlas_does_not_stably_support_state_implied_direction;activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	
GPER1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q99527	CEPR;CMKRL2;DRY12;GPER;GPR30	G protein-coupled estrogen receptor 1 (Chemoattractant receptor-like 2) (Flow-induced endothelial G protein-coupled receptor 1) (FEG-1) (G protein-coupled receptor 30) (GPCR-Br) (IL8-related receptor DRY12) (Lymphocyte-derived G protein-coupled receptor) (LYGPR) (Membrane estrogen receptor) (mER)	375		False	0.0	True	activate	-0.00333727550059848	1.3656982721595674	0.921	0.004334190774868741	0.006798038034592548	True	32	31	-0.2536041593035138	-0.2596978450589727	0.22580645161290322	0.13280063811004914	0.2536041593035138	0.7741935483870968	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	False	True	True	True	False	low_expression_in_becker_states;activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	
GPHRA	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	GPHRA_HUMAN	GPR89;GPR89A;SH120;CGI-13;UNQ192/PRO218	Golgi pH regulator A (Protein GPR89A) (Putative MAPK-activating protein PM01) (Putative NF-kappa-B-activating protein 90)		Alternative splicing;Glycoprotein;Golgi apparatus;Ion channel;Ion transport;Membrane;Protein transport;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_channel	Express the human channel in yeast and couple it to membrane-potential, ion-flux or growth-rescue readouts under a predeclared ionic condition.	No mapped native yeast ortholog; membrane trafficking, orientation and functional conductance must be demonstrated before compound screening.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
GPHRB	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	GPHRB_HUMAN	GPHR;GPR89;GPR89B;GPR89C;SH120;HSPC201	Golgi pH regulator B (Protein GPR89B)		Glycoprotein;Golgi apparatus;Ion channel;Ion transport;Membrane;Protein transport;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_channel	Express the human channel in yeast and couple it to membrane-potential, ion-flux or growth-rescue readouts under a predeclared ionic condition.	No mapped native yeast ortholog; membrane trafficking, orientation and functional conductance must be demonstrated before compound screening.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
GPR101	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q96P66		Probable G protein-coupled receptor 101	508		False	0.0	False	unresolved				0.0	0.0	True	129	73	0.059591274598897626	0.10404798059112018	0.4794520547945205	0.08847255877104836			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
GPR119	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8TDV5		Glucose-dependent insulinotropic receptor (G protein-coupled receptor 119)	335		False	0.0	False	unresolved				0.0	0.0	True	173	91	-0.17414031704796143	-0.30906751073246125	0.34065934065934067	0.06507141677824138			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
GPR12	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P47775		G protein-coupled receptor 12	334		False	0.0	True	unresolved	0.0	0.0	1.0	0.0	0.0	True	309	102	0.029754875144828028	0.0788719685072483	0.4117647058823529	0.07673501839668156			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
GPR132	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9UNW8	G2A	Probable G protein-coupled receptor 132 (G2 accumulation protein)	380		False	0.0	True	activate	-0.0008616295187190808	0.35672355895490027	0.616	0.004263716128122908	0.005077015747353929	True	180	87	-0.0036331121064551615	-0.010313911350464834	0.4367816091954023	0.09444134362010372	0.0036331121064551615	0.5632183908045977	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	False	False	True	True	False	low_expression_in_becker_states;state_direction_not_stable;activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	
GPR139	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q6DWJ6	GPRG1;PGR3	Probable G protein-coupled receptor 139 (G protein-coupled receptor PGR3) (G(q)-coupled orphan receptor GPRg1)	353		False	0.0	True	inhibit	0.00020793848671019072	0.5182311747534305	0.726	0.00021142394023749956	0.00017210222872386197	True	127	77	-0.08889480057889007	-0.19141591951272718	0.33766233766233766	0.07572676725800445	-0.08889480057889007	0.33766233766233766	activate	False	True	direct_same_direction_crispri	X-Atlas directly measured target knockdown; the proposed inhibitory direction therefore has same-direction perturbation evidence, outside a prospective CRC validation setting.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Repeat CRISPRi with independent guides and rescue in HCT116, then validate inhibition in a second CRC line and patient-derived organoid with target-proximal functional readout.	False	False	True	False	False	low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; direct_same_direction_crispri	
